frequency,name,name_english
واشقانی فراهانی,4.6236612330234405e-05,Vashaghani Farahani
فضلعلی,4.6236612330234405e-05,Fazlali
نیک‌روش,4.6135659028203325e-05,Nikrosh
صادقی نژاد,4.6135659028203325e-05,Sadeghi Nejad
تسلیمی,4.6135659028203325e-05,Taslemi
نایبی,4.603470572617224e-05,Naeibi
بخشی پور,4.603470572617224e-05,Bakhshi Pour
مزیدی,4.603470572617224e-05,Mazidi
رخشان,4.603470572617224e-05,Rakhshan
استکی,4.593375242414116e-05,Estaki
فرهادیان,4.593375242414116e-05,Farhadian
آبادیان,4.593375242414116e-05,Abadian
خوشرو,4.593375242414116e-05,Khushru
ارشادی,4.583279912211008e-05,Arshadi
صمدزاده,4.583279912211008e-05,Samadzadeh
فسنقری,4.573184582007901e-05,Fasangari
عبدلی مسینان,4.573184582007901e-05,Abdali Masinan
معلمی,4.573184582007901e-05,Moallemi
جوادپور,4.573184582007901e-05,Javadpour
فلاحتی مروست,4.563089251804793e-05,Falāhatī Marvast
شاه‌آبادی,4.563089251804793e-05,Shahabadi
خاکساری,4.563089251804793e-05,Khaksari
رضائی مقدم,4.563089251804793e-05,Razai Moghadam
فرخنده,4.563089251804793e-05,Farokhandeh
پارسه,4.563089251804793e-05,Parsa
اصلاحی,4.563089251804793e-05,Islahi
نصراله زاده,4.563089251804793e-05,Nasrollahzadeh
محمدعلی پور,4.563089251804793e-05,Mohammad Ali Pour
آذرنیا,4.552993921601685e-05,Azarnia
فدوی,4.552993921601685e-05,Fadavi
آزموده,4.552993921601685e-05,Tested
حمزه زاده,4.552993921601685e-05,Hamzeh Zadeh
کرملاچعب,4.552993921601685e-05,Kermalajab
یاسینی,4.5428985913985766e-05,Yasini
پایمرد,4.5428985913985766e-05,Paymard
معنوی,4.5428985913985766e-05,Ma'navī
قدمگاهی,4.5428985913985766e-05,Ghadamgahi
مهدویان,4.5428985913985766e-05,Mahdavian
قزوینی,4.5428985913985766e-05,Qazvini
لرکی,4.5328032611954685e-05,Larki
معین,4.5328032611954685e-05,Mo'in
علی میرزائی,4.5328032611954685e-05,Ali Mirzai
شاهدی,4.522707930992361e-05,Shahidi
امامقلی,4.522707930992361e-05,Imamgholi
سیدموسوی,4.522707930992361e-05,Seyed Mousavi
بهرام زاده,4.522707930992361e-05,Bahramzadeh
حاجتی,4.522707930992361e-05,Hajati
افراشته,4.512612600789253e-05,Afrashté
گرگیج,4.512612600789253e-05,Gorgij
سلمان پور,4.512612600789253e-05,Salmanpour
اسگندری,4.512612600789253e-05,Asgandari
بحیرائی,4.502517270586145e-05,Bahirai
پیرانی,4.502517270586145e-05,Pirani
ایران نژادپاریزی,4.502517270586145e-05,Iran Nejadparizi
پیراسته,4.492421940383037e-05,Pirasteh
سیلاوی,4.492421940383037e-05,Silavi
ممشلی,4.492421940383037e-05,Mameshli
حسین پناهی,4.482326610179929e-05,Hosseinpahani
شایگان,4.482326610179929e-05,Shayegan
اشرف,4.482326610179929e-05,Ashraf
اکرامی,4.482326610179929e-05,Ekrami
صالحی زاده,4.472231279976821e-05,Salehizadeh
قاسملو,4.472231279976821e-05,Ghasemlou
خوئینی,4.472231279976821e-05,Khomeini
اصغریان,4.472231279976821e-05,Asgharian
چنگیزی,4.462135949773713e-05,Changizian
سامی,4.462135949773713e-05,Sami
میرهاشمی,4.462135949773713e-05,Mirhashimi
صادقی پور,4.462135949773713e-05,Sadeghi Pour
ارباب,4.452040619570605e-05,Arbab
خضرلو,4.452040619570605e-05,Khazrlou
اسفندی,4.452040619570605e-05,Esfandi
ظریفی,4.452040619570605e-05,Zarifi
اقتداری,4.452040619570605e-05,Eqtadari
اجاقی,4.452040619570605e-05,Ojaghi
سویزی,4.452040619570605e-05,Sweezy
اسفندیارپور,4.452040619570605e-05,Esfandiarpour
بینا,4.441945289367497e-05,Bina
بهمدی,4.441945289367497e-05,Bahmadi
پورعباس,4.441945289367497e-05,Pourabbas
مرشدلو,4.431849959164389e-05,Morshedloo
محمدی نسب,4.431849959164389e-05,Mohammadi Nasab
حسینی نیا,4.431849959164389e-05,Hosseini Nia
توانگر,4.421754628961282e-05,Tavangar
عسکریان,4.421754628961282e-05,Asgarian
یاسمی,4.421754628961282e-05,Yasemi
شرافت,4.421754628961282e-05,Sharafat
بهزاد,4.421754628961282e-05,Behzad
هوشیاری,4.421754628961282e-05,Hoshyari
پیمان,4.421754628961282e-05,Payman
شاه کرمی,4.4116592987581736e-05,Shahkarami
ریگی لادز,4.4116592987581736e-05,Rigi Ladz
مراقی,4.4116592987581736e-05,Moraghi
خواجه پور,4.4116592987581736e-05,Khajepour
نورالهی,4.4015639685550655e-05,Noorollahi
حق‌جو,4.4015639685550655e-05,Haghjoo
دیانی,4.4015639685550655e-05,Deyani
فعلی,4.4015639685550655e-05,Fakhlí
صفار,4.4015639685550655e-05,Saffar
پیام,4.4015639685550655e-05,Payam
امیراحمدی,4.391468638351957e-05,Amir Ahmadi
فتح اله زاده,4.391468638351957e-05,Fatehollahi Zadeh
میرزایی,4.391468638351957e-05,Mirzaei
زاهدی دهوئی,4.391468638351957e-05,Zahidi Dehuyi
اسدی کرم,4.391468638351957e-05,Asadi Karam
هاتفی,4.391468638351957e-05,Hatefi
ساریخانی,4.3813733081488494e-05,Sari Khani
فیروزبخت,4.3813733081488494e-05,Firoozbakht
سام دلیری,4.371277977945742e-05,Sam Deliri
قرشی,4.371277977945742e-05,Qureshi
فرید,4.371277977945742e-05,Farid
قندی,4.371277977945742e-05,Qandi
نوروززاده,4.371277977945742e-05,Noroozadeh
هوتی,4.371277977945742e-05,Hooti
نورمندی پور,4.361182647742634e-05,Noormandi Pour
صادقی نیا,4.361182647742634e-05,Sadeghi Nia
فیاض,4.351087317539526e-05,Fayyaz
کیانپور,4.351087317539526e-05,Kianpour
رحیمی پور,4.351087317539526e-05,Rahimi Pour
نصیریان,4.351087317539526e-05,Nasirian
مقیسهء,4.351087317539526e-05,Moghiseh
قدمیاری,4.351087317539526e-05,Ghadamiari
پیرایش,4.351087317539526e-05,Piraeesh
قادرپور,4.340991987336418e-05,Ghadirpour
مهرآور,4.340991987336418e-05,Mehravar
حق‌دوست,4.340991987336418e-05,Haqdoost
نادریان,4.340991987336418e-05,Naderian
محتشمی,4.340991987336418e-05,Mohtashami
بختیار,4.340991987336418e-05,Bakhtiar
گرزین,4.340991987336418e-05,Ghorzin
مشکی,4.340991987336418e-05,Moshki
قندهاری,4.340991987336418e-05,Qandahari
احمدی نیا,4.3308966571333096e-05,Ahmadi Nia
سعیدی فر,4.3308966571333096e-05,Saidi Far
روح الامینی,4.3308966571333096e-05,Ruholamini
انصاریان,4.3308966571333096e-05,Ansarian
مهرابی کوشکی,4.3308966571333096e-05,Mehrabi Koshki
اورنگی,4.3208013269302016e-05,Orangi
ابوعلی,4.3208013269302016e-05,Abu Ali
بهره‌مند,4.3208013269302016e-05,Bahrmand
ضیغمی,4.3208013269302016e-05,Zighami
تکلو,4.3208013269302016e-05,Taklu
سیاری,4.3208013269302016e-05,Siyari
رودینی,4.3208013269302016e-05,Roudini
عیدانی,4.310705996727094e-05,Eidani
ضرابی,4.310705996727094e-05,Zarabi
استواری,4.310705996727094e-05,Estavari
حاجی بابائی,4.300610666523986e-05,Haji Babaei
گرگانی,4.300610666523986e-05,Gorgani
یحیی زاده,4.300610666523986e-05,Yahya Zadeh
محسن پور,4.300610666523986e-05,Mohsenpour
جنامی,4.300610666523986e-05,Janami
نبی,4.300610666523986e-05,Nabi
گمار,4.300610666523986e-05,Ghomar
یحیی پور,4.300610666523986e-05,Yahya Pour
شیرافکن,4.300610666523986e-05,Lionthrower
کاظمی اسفه,4.300610666523986e-05,Kazemi Esfahani
رسولیان,4.290515336320878e-05,Rasoulian
خسرویان,4.290515336320878e-05,Khosravian
هروی,4.290515336320878e-05,Heravi
دریاباری,4.290515336320878e-05,Daryabari
اخلاصی,4.290515336320878e-05,Ikhlasi
محبتی,4.290515336320878e-05,Mohabati
قیاسوند,4.290515336320878e-05,Qiasvand
مکرمی,4.28042000611777e-05,Makrami
امینی هرندی,4.28042000611777e-05,Amini Harandi
اکبرنژاد,4.28042000611777e-05,Akbarnezhad
نیک منش,4.28042000611777e-05,Nikanash
میرزابیگی,4.28042000611777e-05,Mirzabigi
باطنی,4.28042000611777e-05,Bāteni
سگوند,4.28042000611777e-05,Sagvand
حق پناه,4.270324675914662e-05,Haqpanah
عاملی,4.270324675914662e-05,Amali
غفرانی,4.270324675914662e-05,Ghafrani
عبدالی,4.270324675914662e-05,Abdali
اردلان,4.270324675914662e-05,Ardalan
عاطفی,4.270324675914662e-05,Aatifi
احمدی فر,4.270324675914662e-05,Ahmadi Far
بهداروند,4.270324675914662e-05,Bahdarvand
کیان پور,4.270324675914662e-05,Kianpour
سامری,4.260229345711554e-05,Samari
کافی,4.260229345711554e-05,Kafi
حدیدی,4.260229345711554e-05,Hossaini
مسائلی,4.260229345711554e-05,Masaeli
سلطان پور,4.260229345711554e-05,Sultanpour
یوسف نژاد,4.2501340155084464e-05,Yousefnejad
قادریان,4.2501340155084464e-05,Ghaderian
کفاش,4.2501340155084464e-05,Shoemaker
شکیبائی,4.2501340155084464e-05,Shakibai
شهرآبادی,4.2501340155084464e-05,Shahrabadi
عابدیان,4.2501340155084464e-05,Abadian
احمدخانی,4.2501340155084464e-05,Ahmadkhani
کلوندی,4.240038685305338e-05,Kalvandi
صادقی زاده,4.240038685305338e-05,Sadeghi Zadeh
اورنگ,4.240038685305338e-05,Orang
آگاه,4.240038685305338e-05,Agha
یوسفی نژاد,4.22994335510223e-05,Yousefi Nejad
آقامیری,4.22994335510223e-05,Aghamiri
مردانه,4.22994335510223e-05,Mardaneh
قربان نژاد,4.22994335510223e-05,Qorban Nejad
کشاورزیان,4.22994335510223e-05,Keshavarzian
بیک محمدی,4.22994335510223e-05,Bik Mohammadi
بندری,4.22994335510223e-05,Bandari
طهرانی,4.219848024899122e-05,Tehrani
علیاری,4.219848024899122e-05,Alyari
برزکار,4.219848024899122e-05,Barzkār
محیط,4.219848024899122e-05,Mohit
قاسمی زاده,4.219848024899122e-05,Ghasemi Zadeh
عنبری,4.219848024899122e-05,Grape seller
محمدی مقدم,4.219848024899122e-05,Mohammadi Moghadam
دولت‌خواه,4.219848024899122e-05,Dolatkhah
البرزی,4.219848024899122e-05,Alborzi
سرافراز,4.219848024899122e-05,Sarafraz
شیخلو,4.219848024899122e-05,Sheikhloo
راضی,4.219848024899122e-05,Razi
مهدوی نیا,4.209752694696015e-05,Mahdavi Nia
بلاغی اینالو,4.209752694696015e-05,Balaghi Inalu
ملکوتی,4.209752694696015e-05,Malakouti
حاجیانی,4.1996573644929066e-05,Hajiani
علی پناه,4.1996573644929066e-05,Ali Panah
زنجانی,4.1996573644929066e-05,Zanjani
کیانی فر,4.1996573644929066e-05,Kiani Far
داوطلب,4.189562034289799e-05,Volunteer
دیناری,4.189562034289799e-05,Dinary
قنبرزهی گرگیچ,4.189562034289799e-05,Gorgich Qanbarzehi
کلبادی نژاد,4.189562034289799e-05,Kolbadi Nejad
خنفری,4.189562034289799e-05,Khanfari
حاج محمدی,4.189562034289799e-05,Haj Mohammadi
دیانت,4.1794667040866905e-05,Diyanat
حسن لو,4.1794667040866905e-05,Hasanloo
شیبک,4.1693713738835824e-05,Shibak
پارسائیان,4.1693713738835824e-05,Parsaiyan
رضائی فرد,4.1693713738835824e-05,Razai Fard
کسائی,4.159276043680475e-05,Kassai
نیک‌سرشت,4.159276043680475e-05,Niksarshat
حیدری پور,4.149180713477367e-05,Heidari Pour
روهنده,4.149180713477367e-05,Rohandeh
معینی کربکندی,4.149180713477367e-05,Moieni Karabkandi
عبیدی,4.149180713477367e-05,Obeidi
حسین وند,4.149180713477367e-05,Hosseinvand
افتاده,4.139085383274259e-05,Aftadeh
بیکدلی,4.139085383274259e-05,Bikdeli
بابالو,4.128990053071151e-05,Babalu
نیکدل,4.128990053071151e-05,Nikdel
مقصودلو,4.128990053071151e-05,Maqsoudloo
زعفرانی,4.118894722868043e-05,Zaferani
کرابی,4.118894722868043e-05,Karabi
حسن نیا,4.118894722868043e-05,Hasan Nia
وفائی نژاد,4.118894722868043e-05,Vafaian Nejad
لطفی پور,4.118894722868043e-05,Lotfi Pour
گلزار,4.118894722868043e-05,Golzar
نوحی,4.118894722868043e-05,Nohi
رضی,4.108799392664935e-05,Razi
پزشکی,4.108799392664935e-05,Pezeshki
دویران,4.108799392664935e-05,Doviran
آق,4.108799392664935e-05,Agha
باستان,4.098704062461827e-05,Bastan
مؤمن زاده,4.098704062461827e-05,Momenzadeh
تاج الدینی,4.098704062461827e-05,Taj al-Dini
نجارزاده,4.098704062461827e-05,Najarzadeh
شیرمحمدلی,4.098704062461827e-05,Shir Mohammadli
یوسف وند,4.088608732258719e-05,Yousefvand
راستین,4.088608732258719e-05,Rastin
عفتی,4.088608732258719e-05,Ifti
بازوبندی,4.088608732258719e-05,Bazovandi
واثقی,4.088608732258719e-05,Vafaqi
رفیع,4.078513402055611e-05,Rafie
سیدزاده,4.078513402055611e-05,Seyedzadeh
نفر,4.078513402055611e-05,Nafer
درزی رامندی,4.078513402055611e-05,Darzi Ramandi
پیرزادی,4.078513402055611e-05,Pirzadi
ناصریان,4.078513402055611e-05,Nasirian
کریم نژاد,4.068418071852503e-05,Karim Nejad
یعقوبیان,4.068418071852503e-05,Yaqoubian
شکرزاده,4.068418071852503e-05,Shokrzadeh
صدر,4.068418071852503e-05,Sadr
صالحی پور,4.068418071852503e-05,Salehipour
سرگلزائی,4.068418071852503e-05,Sargolzai
فلاحیان,4.058322741649396e-05,Falahian
رجبلو,4.058322741649396e-05,Rajablu
خانزاده,4.058322741649396e-05,Khanzaadeh
تاج‌بخش,4.058322741649396e-05,Tajbakhsh
شهیکی,4.058322741649396e-05,Shahiki
حسنخانی,4.058322741649396e-05,Hasankhani
سینائی,4.058322741649396e-05,Sinai
رعنائی,4.058322741649396e-05,Rahnai
برون,4.058322741649396e-05,Baroon
کلاته عربی,4.048227411446288e-05,Kalateh Arabi
عبدیان,4.048227411446288e-05,Abdian
خرمالی,4.048227411446288e-05,Khurmali
صالحی نژاد,4.048227411446288e-05,Salehinajad
کیاء,4.048227411446288e-05,Kia
شریفی‌نیا,4.048227411446288e-05,Sharifinia
پرواز,4.048227411446288e-05,Parvaz
آموزگار,4.048227411446288e-05,Teacher
برخوردار,4.048227411446288e-05,Barkhordar
ناظمی هرندی,4.048227411446288e-05,Nazemi Harandi
مودی,4.048227411446288e-05,Moodi
نواصری,4.048227411446288e-05,Navasari
شیخ احمدی,4.0381320812431794e-05,Sheikh Ahmadi
آذرگون,4.0381320812431794e-05,Azargoon
هادیان قهدریجانی,4.0381320812431794e-05,Hadian Ghahrijani
شیخ محمدی,4.028036751040071e-05,Sheikh Mohammadi
بهمن پور,4.028036751040071e-05,Bahmanpour
قشلاقی,4.028036751040071e-05,Qashlaqi
پدرام,4.028036751040071e-05,Pedram
پاکروان,4.028036751040071e-05,Pakrovan
دریکوندی,4.028036751040071e-05,Darikondi
رفیع زاده,4.017941420836963e-05,Rafizadeh
نوبهار,4.017941420836963e-05,Nobahar
زمانی دادانه,4.017941420836963e-05,Zamani Dadaneh
رعیتی,4.017941420836963e-05,Raeiti
عارفخانی,4.017941420836963e-05,Arefkhani
مزروعی,4.017941420836963e-05,Mazrouei
عبدی زاده,4.017941420836963e-05,Abdi Zadeh
ال کثیر,4.007846090633855e-05,Al-Kathir
فیروز,4.007846090633855e-05,Firooz
تورانی,4.007846090633855e-05,Tourani
کامکار,4.007846090633855e-05,Kamkar
نادرپور,3.997750760430748e-05,Naderpour
کیانی هرچگانی,3.997750760430748e-05,Kiani Harchagani
میرکی,3.997750760430748e-05,Mirkhi
پیوندی,3.997750760430748e-05,Payvandi
اعتصامی,3.997750760430748e-05,Etesami
بی‌نیاز,3.997750760430748e-05,Binaaz
صیامی,3.997750760430748e-05,Siyami
نصری نصرآبادی,3.98765543022764e-05,Nasri Nasrabadi
وفا,3.98765543022764e-05,Vafa
عسگریان,3.98765543022764e-05,Asgariyan
نفری,3.98765543022764e-05,Nafri
بابائیان,3.98765543022764e-05,Babayan
باسره,3.98765543022764e-05,Basreh
احمدنیا,3.98765543022764e-05,Ahmadnia
کیقبادی,3.977560100024532e-05,Keykabadi
پورمحی آبادی,3.977560100024532e-05,Pourmahi Abadi
حیدری نژاد,3.977560100024532e-05,Heydari Nejad
ریوندی,3.977560100024532e-05,Riyandi
جولائی,3.977560100024532e-05,Jolayi
قنبری عدیوی,3.977560100024532e-05,Ghanbari Adiyavi
غزنوی,3.977560100024532e-05,Ghaznavid
اسکندرزاده,3.967464769821424e-05,Iskanderzadeh
عرب احمدی,3.967464769821424e-05,Arab Ahmadi
خورشیدوند,3.967464769821424e-05,Khorasani
علوانی,3.967464769821424e-05,Alavani
حمزوی,3.957369439618316e-05,Hamzavi
حسن زهی,3.957369439618316e-05,Hasanzahi
حسن شاهی,3.957369439618316e-05,Hasan Shahi
کاربخش راوری,3.957369439618316e-05,Karbakhsh Raveri
شعیبی,3.957369439618316e-05,Shoaibi
خیاطی,3.957369439618316e-05,Sewing
صمدیان,3.957369439618316e-05,Samadian
پروینی,3.957369439618316e-05,Parvini
صباغ,3.957369439618316e-05,Sabbagh
کلاه کج,3.957369439618316e-05,Tilted Hat
گری,3.947274109415208e-05,Ghari
زیارتی,3.947274109415208e-05,Ziyarti
فتحی پور,3.9371787792121e-05,Fatehipur
تابش,3.9371787792121e-05,Tabesh
باشتنی,3.9371787792121e-05,Bashtani
پرتو,3.9371787792121e-05,Partow
چعب,3.927083449008992e-05,Chab
بالدی,3.927083449008992e-05,Baldi
مرادی قهدریجانی,3.927083449008992e-05,Moradi Ghahderijani
سعیدی گراغانی,3.927083449008992e-05,Saeidi Gharaghani
امیرحسینی,3.927083449008992e-05,Amirhosseini
عارف,3.916988118805884e-05,Aref
پیروز,3.916988118805884e-05,Victorious
فرهانی,3.916988118805884e-05,Farahani
فرهودی,3.916988118805884e-05,Farhoodi
پوریان,3.916988118805884e-05,Pourian
سوادکوهی,3.916988118805884e-05,Savadkouhian
قلعه نوی,3.916988118805884e-05,Qal'eh Nowi
خاکشور,3.916988118805884e-05,Khakshoor
شمالی,3.916988118805884e-05,Shomali
بازرگان,3.916988118805884e-05,Bazargan
فلاح زاده ابرقوئی,3.906892788602776e-05,Fallahzadeh Abarkouhi
زینی وند,3.906892788602776e-05,Zinivand
قطبی,3.906892788602776e-05,Qotbi
خوارزمی,3.906892788602776e-05,Khwārizmī
نظیفی,3.906892788602776e-05,Nazifi
بکرانی بالانی,3.906892788602776e-05,Bakrani Balani
قهاری,3.906892788602776e-05,Ghahari
حبیبیان,3.896797458399668e-05,Habibian
محمودی برام,3.896797458399668e-05,Mahmoudi Baram
دشتی رحمت آبادی,3.896797458399668e-05,Dashti Rahmat Abadi
فتحعلی,3.896797458399668e-05,Fathali
بیضائی,3.896797458399668e-05,Beizaei
سلاجقه,3.896797458399668e-05,Seljuk
صفاریان,3.896797458399668e-05,Safarian
فکوری,3.896797458399668e-05,Fakouri
بوژمهرانی,3.896797458399668e-05,Boujamhrani
عبدالرحیمی,3.88670212819656e-05,Abdollah Rahimi
کریمی نیا,3.88670212819656e-05,Karimi Nia
برنا,3.88670212819656e-05,Boruna
مهدور,3.88670212819656e-05,Mahdoor
بلوردی,3.88670212819656e-05,Balourdi
فراست,3.88670212819656e-05,Farast
مغانلو,3.88670212819656e-05,Moghanloo
عامری سیاهوئی,3.88670212819656e-05,Amiri Siyahoui
فیروزهء,3.876606797993452e-05,Turquoise
اصانلو,3.876606797993452e-05,Asanloo
